timestamp,estimation_twcl_rssi_9,estimation_fpl
1734005556.201239,"(861.0, 580.0)","(875.0, 560.0)"
1734005556.2062871,"(1043.6608630367557, 476.7966123842329)","(1085.0, 530.0)"
1734005556.2093222,"(1043.6608630367557, 476.7966123842329)","(1085.0, 530.0)"
1734005556.212444,"(1043.6608630367557, 476.7966123842329)","(1085.0, 530.0)"
1734005556.2152848,"(1043.6608630367557, 476.7966123842329)","(1085.0, 530.0)"
1734005556.2202828,"(1043.6608630367557, 476.7966123842329)","(1085.0, 530.0)"
1734005556.23227,"(1066.1405953991516, 464.0955635994792)","(1095.0, 550.0)"
1734005556.2342632,"(1066.1405953991516, 464.0955635994792)","(1095.0, 550.0)"
1734005556.2362635,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.243384,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.2454472,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.252442,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.2624085,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.27013,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.272183,"(1078.4059570737973, 457.1656342533046)","(1160.0, 320.0)"
1734005556.2745695,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.2751296,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.276131,"(1089.4162022393703, 450.9448457347557)","(1115.0, 560.0)"
1734005556.3223252,"(1101.2606889311342, 444.25271075390924)","(1130.0, 560.0)"
1734005556.3238823,"(1101.2606889311342, 444.25271075390924)","(1130.0, 560.0)"
1734005556.324908,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.3259037,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.3278985,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.336933,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.337931,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.338933,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.382969,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.384961,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.3869612,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.3929522,"(1113.191584495663, 437.51175475995046)","(1275.0, 510.0)"
1734005556.3976223,"(1101.2606889311342, 444.25271075390924)","(1130.0, 560.0)"
1734005556.3986225,"(1101.2606889311342, 444.25271075390924)","(1130.0, 560.0)"
1734005556.399622,"(1080.60013447289, 453.39057863753357)","(1220.0, 465.0)"
1734005556.401622,"(1080.60013447289, 453.39057863753357)","(1220.0, 465.0)"
1734005556.4326038,"(1080.60013447289, 453.39057863753357)","(1220.0, 465.0)"
1734005556.438609,"(1080.60013447289, 453.39057863753357)","(1220.0, 465.0)"
1734005556.4486358,"(1091.2674556876864, 447.24038492415195)","(1320.0, 435.0)"
1734005556.4556406,"(1103.1183015221893, 452.65043488615174)","(1160.0, 495.0)"
1734005556.4586358,"(1103.1183015221893, 452.65043488615174)","(1160.0, 495.0)"
1734005556.4596364,"(1103.1183015221893, 452.65043488615174)","(1160.0, 495.0)"
1734005556.4640949,"(1092.0345546003634, 458.4802723724234)","(1130.0, 505.0)"
1734005556.468114,"(1092.0345546003634, 458.4802723724234)","(1130.0, 505.0)"
1734005556.502221,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.5031736,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.5051734,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.510468,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.5154636,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.5164638,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.517464,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.552322,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.557324,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.5577383,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.5587597,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.562795,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005556.588101,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005556.5901017,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005556.593099,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005559.2701592,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005559.2714272,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005559.2733924,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005559.277433,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005559.2873943,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005559.2881083,"(1079.8771198741354, 464.76850598952797)","(1120.0, 515.0)"
1734005559.290032,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005559.2910323,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005559.311244,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005559.3162472,"(1080.9957957141978, 464.28644701808923)","(1120.0, 505.0)"
1734005559.3199687,"(1083.0385317478176, 463.4061927066771)","(1175.0, 450.0)"
1734005559.3583791,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.359377,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.3663747,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.38229,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.4163134,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.4173136,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.4193158,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.4285922,"(1084.8483350484507, 462.6263135974965)","(1185.0, 405.0)"
1734005559.477733,"(1062.5923118171702, 474.29614125446676)","(1155.0, 425.0)"
1734005559.4794748,"(1062.5923118171702, 474.29614125446676)","(1155.0, 425.0)"
1734005559.4804928,"(1040.9805222599437, 485.6281684037318)","(1120.0, 450.0)"
1734005559.4825287,"(1040.9805222599437, 485.6281684037318)","(1120.0, 450.0)"
1734005559.485532,"(1040.9805222599437, 485.6281684037318)","(1120.0, 450.0)"
1734005559.488526,"(1040.9805222599437, 485.6281684037318)","(1120.0, 450.0)"
1734005559.4905252,"(1031.306355829204, 491.26260618628)","(1110.0, 455.0)"
1734005559.5237515,"(1022.0379834740918, 496.660700973489)","(1105.0, 455.0)"
1734005559.5317495,"(1022.0379834740918, 496.660700973489)","(1105.0, 455.0)"
1734005559.5347495,"(1022.0379834740918, 496.660700973489)","(1105.0, 455.0)"
1734005559.5357504,"(1031.306355829204, 491.26260618628)","(1110.0, 455.0)"
1734005559.536761,"(1031.306355829204, 491.26260618628)","(1110.0, 455.0)"
1734005559.5427215,"(1031.306355829204, 491.26260618628)","(1110.0, 455.0)"
1734005559.5437214,"(1031.306355829204, 491.26260618628)","(1110.0, 455.0)"
1734005559.5447552,"(1031.306355829204, 491.26260618628)","(1110.0, 455.0)"
