timestamp,estimation_twcl_rssi_9,estimation_fpl
1734006517.3678086,"(861.0, 580.0)","(1400.0, 75.0)"
1734006517.3699808,"(919.4283815508641, 546.9879644237617)","(590.0, 485.0)"
1734006517.376987,"(901.327105683343, 557.2151852889111)","(625.0, 450.0)"
1734006517.3779886,"(911.5493092802986, 551.4396402566313)","(605.0, 470.0)"
1734006517.381019,"(911.5493092802986, 551.4396402566313)","(605.0, 470.0)"
1734006517.3820171,"(911.5493092802986, 551.4396402566313)","(605.0, 470.0)"
1734006517.38302,"(911.5493092802986, 551.4396402566313)","(605.0, 470.0)"
1734006517.3870182,"(911.5493092802986, 551.4396402566313)","(605.0, 470.0)"
1734006517.402568,"(911.5493092802986, 551.4396402566313)","(605.0, 470.0)"
1734006517.4126854,"(911.5493092802986, 551.4396402566313)","(605.0, 470.0)"
1734006517.4136944,"(950.0249473985805, 529.700904719802)","(650.0, 435.0)"
1734006517.4146917,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.417687,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.42294,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.427953,"(932.0010387000405, 539.8844131344772)","(630.0, 445.0)"
1734006517.4289527,"(932.0010387000405, 539.8844131344772)","(630.0, 445.0)"
1734006517.432955,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.4339526,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.436992,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.4468307,"(966.3421825818368, 520.4816668412623)","(665.0, 425.0)"
1734006517.447867,"(966.3421825818368, 520.4816668412623)","(665.0, 425.0)"
1734006517.452868,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.453884,"(960.6147248978202, 523.7176804327315)","(660.0, 430.0)"
1734006517.4548326,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.4568334,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.4578338,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.459833,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.4619544,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.4644854,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.471485,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.480795,"(906.3524091138376, 546.6199950549226)","(655.0, 185.0)"
1734006517.486766,"(888.3484159078399, 554.2188804121388)","(645.0, 280.0)"
1734006517.4877553,"(888.3484159078399, 554.2188804121388)","(645.0, 280.0)"
1734006517.4887557,"(894.3539510836653, 550.9340785250893)","(650.0, 280.0)"
1734006517.4897928,"(900.6889421751341, 547.4690766422491)","(660.0, 290.0)"
1734006517.492808,"(900.6889421751341, 547.4690766422491)","(660.0, 290.0)"
1734006517.4947534,"(900.6889421751341, 547.4690766422491)","(660.0, 290.0)"
1734006517.5001662,"(900.6889421751341, 547.4690766422491)","(660.0, 290.0)"
1734006517.502219,"(920.3840319418679, 553.2460685919115)","(650.0, 260.0)"
1734006517.5032227,"(920.3840319418679, 553.2460685919115)","(650.0, 260.0)"
1734006517.5152185,"(920.3840319418679, 553.2460685919115)","(650.0, 260.0)"
1734006517.518917,"(920.3840319418679, 553.2460685919115)","(650.0, 260.0)"
1734006517.5219176,"(920.3840319418679, 553.2460685919115)","(650.0, 260.0)"
